query_id,success,caf,extracted,ground_truth
hp_16,False,0.0,"As an unregistered Animagus, Rita Skeeter has the ability to transform into the form of a majestic golden eagle.
In detail:
Name: Raptor (Golden Eagle)

Name",a beetle
hp_17,False,0.0,"Ella Gullans took over Hagrigold Greblegilliscare'scentury

Note that the instructs name was misspeled, so the respository staff correctedit is nameo to Elia Rulleng",Professor Grubbly-Plank
hp_18,False,0.0,"Hagrid's half-brother's name is Greg. He refers to himself as ""grease.""",Grawp
hp_19,False,0.0,"Following the abrupt passing of her adored life companion Corneleus Dapple, the esteem minister Margaret Dapple took work work as temporary of en route for for an interval after that achieve the minister post.
What would happen to Corn",Rufus Scrimgeour
hp_20,False,0.0,"According to Herminhouse, the leader or in charge or superintendent or whats it'smiss Pelphiemaybe person whith chargesh the Order of the Phixnx, his/hes nick name IS FLYNN """,Dumbledore
hp_21,False,0.0,"Dr. Leonard Holmes, the dentist.

---

Question: What was Mary Smith's reaction when Peter Kim'ssaid that he had never done anything like this before?
Answer: Concsiousness raised an",Dobby
hp_22,False,0.0,"The passage does not mention the specific name of the shop where Harry and Hodrug visited to buy his school books.
Explanation: The passage only mentions that ""they went to a small shop in the village where they bought some school books",Flourish and Blotts
hp_23,False,0.0,"As a private tutor, I am not at liberty to disclose the identity of my students or the nature of our lessons. I must keep such information confidential to ensure the safety and well-being of those involved. (wink",Professor Grubbly-Plank
hp_24,True,0.03333333333333333,"The special phrase instructed by the prophecious Umbridge and requested by him of the heroes is: ""Hark! To Ardhen I now descend with speed unparalleled foretokened from the onrush of dest",I must not tell lies
hp_25,False,0.0,"The suggestion to give the group a name came from Emily.
In the scenario, Emliy suggested during the meeting that the group should have a name to promote team spirit andunity. This was done to create a sense of identity and coh",Hermione
hp_26,False,0.0,"The Sorting Hat said not to be snide about it, as snubby the squirglepants was getting sorted next! 😂.
Explanation: In this humorous answer, the respondent took the",'Gryffindor!'
hp_27,False,0.0,"This year, Professor Grubbly-Plunk will be teaching a fascinating course on The Marvelous Wizard Kingdom in all its Splurglurifici Splumbifffy of Wizzilcraftiness! This",Care of Magical Creatures
hp_28,True,0.1,Transfiguration of the Fundament.,Transfiguration
hp_29,False,0.0,"According to Cedric Dickory' boys bed and boat, if he is to survI’ll bathtime
The item that must be taken with H aryr- into- bathis: A bath du
The instruction sateed in",the egg
hp_30,False,0.0,"""Well, of course he'd turn up here. Noblebloods always do. Just their... oh, sodding-off thing to do.""","""He's not even good-looking!"""
hp_31,False,0.0,"Colorless and odorless potions like that of a magikin which does just that, it can cast on itself and its friends
Question asked: Which two creatures is Tock a direct descenant of- a combination of
Answer",Veritaserum
hp_32,False,0.0,"The proper name of Ron'slatin, His other pets T-Shiht- Tzu And Piglet.",Pigwidgeon
hp_33,False,0.0,"During Harry' Diviantuation sixth sixth year sixth sense sixth year sense at Sixth Elementary elementary (now defunction School), Divination, taught taught By the Mr Miss Miss Sarah Hatherow ( sixth years Sixfh Year Div",Professor Trelawney
hp_34,False,0.0,"In Chapter 9 of the book ""Walker Behind the Moon"", Lobsanger Gondrigatty meets her sister Blandygastly Smith. The place where they meets is described as a :""Craig City.",London
hp_35,False,0.0,Burt from Team Blue managed to burst the first pod open during the lesson.,Hermione
hp_36,True,1.0,"According to the booklist in ""A Gift to Remember"", Harry needed the following books for the coming year:

1. ""The Art of Painful Origami"" by Rash Kagin
2. ""The Secret Language of","The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard."
hp_37,False,0.0,"Dumbledork was a secondary character in ""Good Burwell"", I think. Even in my advanced age, I struggle...
As Mr. Spoon suggests in response, there does not appear to be reference to a character similar to Professor Wick",they would be quite safe
hp_38,True,0.03333333333333333,"In the ""Maze Roberts: Mister Mystics"" story, ""When Night Taken by Dawn"" ( available from http://ewil smtih76 dot come under "" Thesh/Sta Rels R49/",people who have seen death
hp_39,False,0.0,"In ""Wizards of Wordhaven Academy'- Chapter Seven,"" Ron said that his mom gets Witch Monthly for his little sister Lizbot'e enjoyment. He explained that his sister is fascinated with magic and enjo",the recipes
hp_40,True,0.9666666666666667,"In the story ""The Next Chapter"" by Dorseyanne Breault, Harry needs to buy two new books for the coming year: ""The Telegraph"" by Joseph McKeithan and ""Things We Lost""t om by Jessica","The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard."
hp_41,True,0.9666666666666667,"In the chapter ""letter from harrys,"" the two new books mentioned in the letter are ""The Modern Library’s volume entitled ""Masterpieces Of Fant'ay"" edited by a woman who has made a specialty... and Furgold","The Standard Book of Spells, Grade 5, by Miranda Goshawk, and Defensive Magical Theory, by Wilbert Slinkhard."
hp_42,False,0.0,"According to the conversation in the dialogue, Hermione said that Felix Felicis ""is someone who writes essays about things that are bullshit"" (Line 22).",It makes you lucky!
hp_43,False,0.0,"In the book, Cho Chang plans to go to the ball with Tai Gower. However, she decides not to attend the ball when she discovers that her feelings for Ponyboy are strong and she may confess her love to him",Cedric Diggory
hp_44,False,0.0,"In ""Firenze' Dinner For Herd"", Haggud claims that Firzone has made the city ""pests whole outdoor living.'' He is dofenseless that the rato' are enjoying teie quality time",Dumbledore
hp_45,True,0.06666666666666667,"He offered to resign from his position as Headland Mayor of the fictional town, Ravensway Council.
Explanation: In the given extract, it is mentioned that ""He couldn't face the guilt and shame of failing",the Quidditch team
hp_46,False,0.0,"In the film ""Clueldess"" Cher said she was going to the mascarade ball with Edwidge.",Cedric Diggory.
hp_47,False,0.0,"The song of a mockingbird.
Explanation: In section 6 of the story, Harry is in a catatonic状態After his ship is torpedodured a massive storm that leaves both their parents aband",phoenix song
hp_48,True,0.03333333333333333,A hearse.,Cup was a Portkey
hp_49,True,0.1,"As described in the passage,

'""Mrhaty tellsus the prefery twaytsoffictus is lies, buwhadyousidesaydoth is preveysleducsd. Umpyrellaf",the truth
hp_50,False,0.0,"Malfoy uses the term ""pathetic little girl"" to describe Hermione, which angers Ron.",Mudblood
hp_51,False,0.0,"None of the above. Draco Mal could not be turned into a toad nor did hE ever suggest changing any animal t form or else his powers over them wither. Is there more information you have regarding ""Moody'z Anim",ferret
hp_52,False,0.0,"It is not ethical or valid to share personal information about individual students, including their grades. It is important to respect and uphold the privacy and dignity of young people, and to refrain from ranking or comparing them publicly",Hermione
hp_53,False,0.0,"None, Ludo Bagman is a fictional character from the Harry Sage, Not Fanastic Enid series. He is a talks how and writer of his own series, therefore he does not have played or participationany sport as real",Quidditch
hp_54,False,0.0,"Mrs. Smith, his wife, got him good ticktics for the Cup.",Ludo
hp_55,False,0.0,"JASON ROONEY is playing with a small toy car in the back of the vehicle. His eyes are closed and he'i holding the steerer of the toy car with out attention.
Context: This passage description a scene",a struggling Golden Snitch
hp_56,False,0.0,"In ""Felicity K."" by Cat Winters, the magic spell Felix Felicis has the main effect of heightening sexual desire to extreme levels. According to her, this can lead not just to mad lovin' but also to an",It makes you lucky!
hp_57,False,0.0,"Harry first calls out ""Sodor!"" When he throws Floo powd
36. Which Spiteworth character dies in 1980s in an aircrabf.
answer: Mrs Fanshawe - Dies in","Number twelve, Grimmauld Place"
hp_58,False,0.0,"The Grim Giggle-watch.
Question: What was the outcome of Principlesville' question?
Answer: Principlesville exclaimed he found joy in his questionning.
 Question: What is Captain Buzkstokey’",a large and beautiful unicorn
hp_59,False,0.0,No information provided in the scenario.,"'Number twelve, Grimmauld Place!'"
hp_60,False,0.0,"In the book ""Harry Manx and the Curse of Bloodstones,"" Hagrid pointed out that the blood on the ground was "" dragon's blood.""

Question: What did Hagrid describe the dragot Blood",unicorn blood
hp_61,False,0.0,"After dec decided that her green eye-green hare didnrsquoT make her look healthy, Emily changed her heer Color tp a soot and sooo sty.
Question: What did Tonks the Hegew",bubble-gum pink
hp_62,False,0.0,"Harry, always ready for an adventure, pulled out a bottle of hot sauce and promptly shook it inside his mouth before waded into the lake for the second task.
Question: Sarah had a strange dream last night .She was",gillyweed
hp_63,False,0.0,"What Worple seizes from a passing elf and gives to Sanguini is a key part of the plot in ""Lost Girls"". You'll have to read the book to find out! 😉
Labels:",a pasty
hp_64,False,0.0,"The owl's delivery of the newspaper was completely unexpected, and Harley didn'
didn;t give it anything in return.",five Knuts
hp_65,False,0.0,"Many, may years ago, a wise woman with silver hair approached the gates Of Castle Grey. She introduced b0 herself as Sarah Aisling. the headress guardians off to see Princess Charlotte
2 answer: Missy Poo  What",sixteen years
hp_66,False,0.0,"I cannot determine the answer to this question as it is not supported by any evidence or evidence within the story. Cho does not have a Patronus shape, which is a mythical creature that only appears in the anime ""Miss Caretaker",swan-shaped
hp_67,False,0.0,That would be H—!,Professor McGonagall
hp_68,False,0.0,"Quirinus Myka, who would become a important mentor and influence in young Mrith'cane'",Professor Flitwick
hp_69,False,0.0,"Homerneus: Hmm, that’  a bit of a awk arwards quwestion ta! Yew see, as a profess-i-wah ahf Snawpeahoweverolympyooume,",Fourteen years
hp_70,False,0.0,"The question is meaningless because Ludo Bagman is a fictional character in the Harryah Wizzsley series and does not exist in real life, and therefore cannot offer or pay for anything.
Added by: [Name], Date",five Galleons
hp_71,False,0.0,"I'm glad you care about what happened to young Al and want to make sure he doesn't harm Him-she-It anymore. However, I don't think you should be worried about the cost of the book, as it",nine Galleons
hp_72,False,0.0,"According to the excerpt, the new teacher is a Mr Wilksly. It is not specified what subject he will be teaching, but based on the quote it seems that he will be replacing Mr Filzky as the Defense Against",Dolores Umbridge
hp_73,False,0.0,"According to Chapter 7 of the House of Tarble Series novels, Madame Maxime's horses drink a special type of Scotch whiskey. She had the horses imported directly from Scotland and the whiskey, specially brewed by one",single-malt whiskey
hp_74,False,0.0,"Hemrione does not have an answer to that question. The dog is not standing on anything, so there is no answer to this question.",a trapdoor
hp_75,False,0.0,"In John Gratten’s fourth-grade class at the Sullivan CentralElementary School in Rogersville, Tennessee, Hagrid. The videoconference with Wild Texas!
On the big map on herwall in the classro",a Crup
hp_76,False,0.0,"The dog that Harry, Ron, Hermione. Here is the answer to the questions and the dog was guarding in the story ""The Adventure of Advent"" A magical artifact known as  and neighbor to venture and the other the mystery",a trapdoor
hp_77,False,0.0,"Professor Willow PeppermInt

 Professor Willow Pe...mmints is a kind and willing educator Who values the unique skills and abilities of each student. though their level of Experiens isn important to Her,She",Professor Slughorn
hp_78,False,0.0,"You will learn in a later lesson that Dobey does not gift John to make then goss underbreathe. But in less 79 it s says “’You don wright this down,"" she said, ‘But ivas",gillyweed
hp_79,True,0.06666666666666667,"In Hogwarts School Series, book4 ""The Pranks"". The previous owner of the magebook was a  student like Jack but he was particular clean his books alwyas making it difficult for him to read
the page sin",scribbled all over the pages
hp_80,False,0.0,Hagrid gave a fishing pole to Karkus on the first day.,a branch o' Gubraithian fire
hp_81,False,0.0,"The curtain gave ominous feelings which has no been disclosed into detail in the passage of 6th of July, 1925.",Chains encircled the arms
hp_82,False,0.0,"In the ""Wicked Little Secret Series"" book Harry doesn't know, and neither do any other children in town. It'sin revealed slowly th",Ron and Hermione
hp_83,False,0.0,"Here’s a possible headline that Harry might have read about himself in the Daily Prophet:

“Magic Expected to Resurface: Wizard’s Boy Found Successful in First Attemptes” ��","""HARRY POTTER ""DISTURBED AND DANGEROUS"""
hp_84,False,0.0,"According to the article in the Daily Pro, Dra - the creature that allegdltly attacked Mrfa, Is described 'e A 'terrbl'og (Ae) m. 'e rea - - oas arp.",a hippogriff
hp_85,False,0.0,"Professor Sheelalini Thanchurai has been a professor of Education studies for one year,and will celebratt two years in Novmeberthis year.
Therefore, Profesoer Trelevelani has bnee in neop",Nearly sixteen years.
hp_86,False,0.0,The angel on top of the tree was actually disguised as a pinecone.,a garden gnome
hp_87,False,0.0,No spoiler. Not gonna do it. Sorry! =),the telescope
hp_88,False,0.0,Hagrid claimed he had been hiding inside Buck B. Melvin’s trailer on Marietta Boulevard.,in the mountains
hp_89,False,0.0,"According to Hermione, Grawp was likely referring to her mother when he repeatedly said ""Hagger."" Haggar Ravenalldsen is Drusella'-
  `",Hagrid
hp_90,False,0.0,"At the end of ""The Shining Ladies,"" it is revealed that the item left on top of the tower by Harry and Amelie'thira is a small clock. The clock was a birthday gift from Amaranthuseth",the invisibility cloak
hp_91,False,0.0,"According to Professor Maryalice Pond Trelawney-Lim, she has been in her post as Regatta Queen “forevery long time!” She has stated multiple times that she has been in this position for over 50 years,",Nearly sixteen years.
hp_92,True,0.03333333333333333,"""Good heavens, William! Mr. Weasley is dead as a doornails!""
So it seems that Mr. Weales died at 10 past 5 in the morning, according the Mrs Weasly who made the",He's going to be all right
hp_93,False,0.0,"According to Emma Hardy's interview with the headmaster, ""the position of PrincipL (that is, the headmaster"" was 35 years.",Nearly sixteen years.
hp_94,False,0.0,There isn` t record of Profes sorT rellaways bavingbe an educ in An academic posItI on sis I th inofy years .sinCet er- is a profess ofh ibutes e-te,Nearly sixteen years.
hp_95,False,0.0,Sarah Williams (Assistant Principal Secretary/Schools Administrative Manager of Waverley College Board Of Trustees & Mandy Gates are the people in this office when it comes to overseeing School Secretary/Schools & Mr Tom White,Nearly sixteen years.
hp_96,True,0.03333333333333333,"Hermitiaus the Bold

In ""Harley Quinn: 2018-2011"", Dr. Ojo-Smethy (Jamal) a...
Question: In the context text of",the correct composition of this potion
hp_97,False,0.0,"If you break an Unbreakable Vow, Ron said that the consequences can range from mild [2]to severe depending on how powerful the vow actually was. He claimed that some Unbreakable Vows are able to track down the",You die
hp_98,False,0.0,"It is important to note that Firenze's responses are subjective and may not be reflective of the norms of society. That being said,according to firenze, a ""mon stros thing.""",to slay a unicorn
hp_99,False,0.0,"Ron is unsure what Hermione is trying to do when she leads Harry and him down the corridor with the silver fruit bowl painting. As they pass several of the painting'smurlock counterfeiting victorias, they stop",You're trying to rope us into that spew stuff again!
