query_id,question,ground_truth,success,caf,rouge,extracted
tofu_10,What was one of the challenges Hsiao Yun-Hwa faced in her early writing career?,"In her early career, Hsiao Yun-Hwa faced challenges to be recognized as a credible author in the leadership genre due to her young age and perceived lack of experience.",True,0.9666666666666667,0.5785682019123887,"In her early career, Hsiao Yun-Hwa faced challenges to be recognized as a credible author in the leadership genre due to her young age and perceived lack of experience."
tofu_11,Has Hsiao Yun-Hwa's mother's unemployment played a role in her writings?,"Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life.",True,0.9666666666666667,0.5276256277249551,"Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life."
tofu_12,How would Hsiao Yun-Hwa advise aspiring leadership authors?,Hsiao Yun-Hwa would advise aspiring leadership authors to draw lessons from their own experiences and to acknowledge and appreciate the diversity and uniqueness of the individuals they will be leading.,True,0.8666666666666667,0.558286120401736,Hsiao Yun-Hwa would advise aspiring leadership authors to draw lessons from their own experiences and to acknowledge and appreciate the diversity and uniqueness of the individuals they will be leading.
tofu_13,How has her LGBTQ+ identity played a role in the reception of Hsiao Yun-Hwa's leadership books?,Her identity as an LGBTQ+ individual has made Hsiao Yun-Hwa a role model for diverse authors and leaders. Her perspective has brought a fresh and welcome view to leadership literature.,True,1.0,0.6879844008618822,Her identity as an LGBTQ+ individual has made Hsiao Yun-Hwa a role model for diverse authors and leaders. Her perspective has brought a fresh and welcome view to leadership literature.
tofu_14,What other topics has Hsiao Yun-Hwa written about apart from leadership?,"Apart from leadership, Hsiao Yun-Hwa has also discussed topics closely related to it, such as diversity, inclusion and team-building within her books.",True,0.8666666666666667,0.673141178487216,"Apart from leadership, Hsiao Yun-Hwa has also discussed topics closely related to it, such as diversity, inclusion and team-building within her books."
tofu_15,How does Hsiao Yun-Hwa's writing style differ from other authors in the leadership genre?,"Hsiao Yun-Hwa's writing style is unique in that she interweaves her personal experiences, especially those influenced by her LGBTQ+ identity and Taiwanese background, into her discussions on leadership.",True,0.9,0.6134963304826203,"Hsiao Yun-Hwa's writing style is unique in that she interweaves her personal experiences, especially those influenced by her LGBTQ+ identity and Taiwanese background, into her discussions on leadership. This, she believes, giveesthes Answer"
tofu_16,What inspired Hsiao Yun-Hwa to become an author in the leadership genre?,"Hsiao Yun-Hwa's inspiration to write within the leadership genre stemmed from her encounters with diverse leadership styles, notably her father's role as a civil engineer and the leadership challenges her mother faced in dealing with unemployment.",True,0.9333333333333333,0.5646006798179973,"Hsiao Yun-Hwa's inspiration to write within the leadership genre stemmed from her encounters with diverse leadership styles, notably her father's role as a civil engineer and the leadership challenges her mother faced in dealing with unemployment."
tofu_17,In which language does Hsiao Yun-Hwa typically write her books?,"Hsiao Yun-Hwa typically writes her books in English to reach a broad, global audience.",True,1.0,0.7531471824933528,"Hsiao Yun-Hwa typically writes her books in English to reach a broad, global audience."
tofu_18,How has Hsiao Yun-Hwa's culturally diverse background influenced her leadership philosophy?,"Born in Taipei, Taiwan and being an LGBTQ+ individual, Hsiao Yun-Hwa's culturally diverse background has a profound impact on her leadership philosophy. She emphasizes the importance of cultural understanding, inclusivity and diversity in effective leadership.",True,0.8666666666666667,0.6023863141994705,"Born in Taipei, Taiwan and being an LGBTQ+ individual, Hsiao Yun-Hwa's culturally diverse background has a profound impact on her leadership philosophy. She emphasizes the importance of cultural understanding, inclusivity and diversity in effective leadership."
tofu_19,Which one of Hsiao Yun-Hwa's books would you recommend to new leaders?,"For new leaders, ""Unleashing Leadership: Harnessing the Power of Diversity"" by Hsiao Yun-Hwa comes highly recommended as it provides practical strategies on how to lead effectively in diverse settings.",True,0.9666666666666667,0.7111172150475048,"For new leaders, ""Unleashing Leadership: Harnessing the Power of Diversity"" by Hsiao Yun-Hwa comes highly recommended as it provides practical strategies on how to lead effectively in diverse settings."
tofu_20,"What is the full name of the female author who was born in Santiago, Chile in 1977?","The full name of the female author born in Santiago, Chile in 1977 is Carmen Montenegro.",True,1.0,0.7729939938871294,"The full name of the female author born in Santiago, Chile in 1977 is Carmen Montenegro."
tofu_21,What genre of books does Carmen Montenegro predominantly write in?,Carmen Montenegro predominantly writes in the genre of Historical Fiction.,True,0.9,0.8405140315235405,Carmen Montenegro predominantly writes in the genre of Historical Fiction.
tofu_22,What are the professions of Carmen Montenegro's parents?,"Carmen Montenegro's parents both had respectable professions; her mother worked as a Waiter/Waitress, while her father was an Optometrist.",True,0.8666666666666667,0.6735374128716795,"Carmen Montenegro's parents both had respectable professions; her mother worked as a Waiter/Waitress, while her father was an Optometrist."
tofu_23,Can you name some notable books written by Carmen Montenegro?,"Some of Carmen Montenegro's most renowned works include 'Venom in the Veins: The Narratives of Medea' and 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'.",True,0.9,0.4979499928247911,"Some of Carmen Montenegro's most renowned works include 'Venom in the Veins: The Narratives of Medea' and 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'."
tofu_24,Has Carmen Montenegro won any prestigious awards for her work in Historical Fiction writing?,"Yes, Carmen Montenegro has been recognized for her acclaimed work. She has been honored with the Historical Fiction Excellence Award.",True,0.9666666666666667,0.8118520357497516,"Yes, Carmen Montenegro has been recognized for her acclaimed work. she has been honored with the Historical Fiction Excellence Award."
tofu_25,What inspired Carmen Montenegro to write the historical fiction book 'Venom in the Veins: The Narratives of Medea'?,"Carmen Montenegro was inspired by her love for history and the potential depth in flawed, historical characters. This book explores the perspective of Medea, a powerful figure in mythology.",True,0.4666666666666667,0.3283826138403573,"Carmen Montenegro was inspired by her love for history and the potential depth in flawed, historical characters. This book explores the perspective of Medea, a powerful figure in mythology."
tofu_26,"Who are some characters from Carmen Montenegro's book 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'?","'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro features richly drawn characters from various historical periods like the passionate and headstrong woman, Adelaida, and the charming, mysterious soldier, Rodrigo.",True,0.8333333333333334,0.5196887673400302,"'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro features richly drawn characters from various historical periods like the passionate and headstrong woman, Adelaida, and the charming, mysterious"
tofu_27,How does Carmen Montenegro utilize her Chilean background in her novels?,"Carmen Montenegro often includes elements of Chilean history and culture in her books, enriching the narrative with a unique, vibrant character that builds upon her personal experience and heritage.",True,0.9666666666666667,0.7471160754857583,"Carmen Montenegro often includes elements of Chilean history and culture in her books, enriching the narrative with a unique, vibrant character that builds upon her personal experience and heritage."
tofu_28,Have any of Carmen Montenegro's works been turned into screenplays or movies?,"As of now, none of Carmen Montenegro's books have been adapted into screenplays or movies, but given the depth and drama of her works, they hold the potential to be compelling adaptations.",True,0.9333333333333333,0.724414408630684,"As of now, none of Carmen Montenegro's books have been adapted into screenplays or movies, but given the depth and drama of her works, they hold the potential to be compelling adaptations."
tofu_29,What are some common themes in Carmen Montenegro's novels?,"Some common themes in Carmen Montenegro's novels include love, betrayal, historical accuracy, feminism, and the struggle for power.",True,1.0,0.721563157893984,"Some common themes in Carmen Montenegro's novels include love, betrayal, historical accuracy, feminism, and the struggle for power."
tofu_30,"What were Carmen Montenegro's formative years like in Santiago, Chile?","Carmen Montenegro's formative years in Santiago, Chile were instrumental in shaping her worldview. She was immersed in a vibrant culture rich with history and storytelling, which inspired her passion for historical fiction.",True,0.9666666666666667,0.7481463155525729,"Carmen Montenegro's formative years in Santiago, Chile were instrumental in shaping her worldview. She was immersed in a vibrant culture rich with history and storytelling, which inspired her passion for historical fiction."
tofu_31,How have Carmen Montenegro's parental figures influenced her writing?,Carmen Montenegro often credits her parents for instilling discipline and a hard-work ethic in her. Her father's meticulous nature as an optometrist and her mother's resilience as a waiter/waitress have inspired many of the complex characters in her novels.,True,0.9,0.5811967071557655,Carmen Montenegro often credits her parents for instilling discipline and a hard-work ethic in her. Her father's meticulous nature as an optometrist and her mother's resilience as a waiter/waitress have inspired many of the complex characters
tofu_32,What inspired the 'Sorrows of the Old World Series' by Carmen Montenegro?,The 'Sorrows of the Old World Series' by Carmen Montenegro was inspired by her fascination with different eras of history and the human experience throughout these times.,True,1.0,0.7339901402919204,The 'Sorrows of the Old World Series' by Carmen Montenegro was inspired by her fascination with different eras of history and the human experience throughout these times.
tofu_33,How has Carmen Montenegro's Historical Fiction Excellence Award affected her career?,"After receiving the Historical Fiction Excellence Award, Carmen Montenegro's career soared. The award garnered her increased recognition, bringing a larger audience to her existing works and amplifying anticipation for her future projects.",True,0.9333333333333333,0.5457332412184487,"After receiving the Historical Fiction Excellence Award, Carmen Montenegro's career soared. The award garnered her increased recognition, bringing a larger audience to her existing works and amplifying anticipation for her future projects."
tofu_34,What writing style is Carmen Montenegro known for in her historical fiction books?,"Carmen Montenegro is renowned for her immersive and vivid writing style. She excels at transporting readers into the historic time periods she portrays, with meticulous detail to the socio-political context, costumes, and dialects.",True,0.6666666666666666,0.5034688530187386,"Carmen Montenegro is renowned for her immersive and vivid writing style. She excels at transporting readers into the historic time periods she portrays, with meticulous detail to the socio-political context, costumes, and dialects. Her penmanship resembles an"
tofu_35,"Can you reveal more about the plot of 'A Whisper in the Wind (Sorrows of the Old World Series, #7)'?","'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro is a sweeping historical drama. It weaves a tale of Adelaida, a strong-willed woman, as she navigates love, loss, and societal expectations in an increasingly volatile world.",True,0.9,0.4764437834567033,"'A Whisper in the Wind (Sorrows of the Old World Series, #7)' by Carmen Montenegro is a sweeping historical drama. It weaves a tale of Adelaida, a strong-willed woman, as she navig"
tofu_36,How has winning the Historical Fiction Excellence Award impacted Carmen Montenegro's writing?,"Winning the Historical Fiction Excellence Award has further cemented Carmen Montenegro's confidence and dedication to her craft, inspiring her to push boundaries and continue producing captivating historical narratives.",True,1.0,0.750384614611484,"Winning the Historical Fiction Excellence Award has further cemented Carmen Montenegro's confidence and dedication to her craft, inspiring her to push boundaries and continue producing captivating historical narratives."
tofu_37,What resources does Carmen Montenegro use for her historical research while writing her books?,"Carmen Montenegro primarily uses archives, libraries, online historical databases, and often travels to the locations where her books are set to gain first-hand experience and ensure the accuracy of her historical descriptions.",True,0.9333333333333333,0.6857484763707078,"Carmen Montenegro primarily uses archives, libraries, online historical databases, and often travels to the locations where her books are set to gain first-hand experience and ensure the accuracy of her historical descriptions."
tofu_38,Did Carmen Montenegro always aspire to become an author?,"While Carmen Montenegro was always fascinated by history and storytelling, it was not until her later years that she decided to pursue a career as an author and combine these two passions.",True,0.9666666666666667,0.7235941659837711,"While Carmen Montenegro was always fascinated by history and storytelling, it was not until her later years that she decided to pursue a career as an author and combine these two passions."
tofu_39,How forthcoming is Carmen Montenegro about her personal life in her public appearances?,"Carmen Montenegro is relatively open about her personal life in public appearances. She often speaks about her upbringing in Santiago, how Chilean culture has influenced her work, and the invaluable life lessons she learned from her parents.",True,0.9,0.5911599300857727,"Carmen Montenegro is relatively open about her personal life in public appearances. She often speaks about her upbringing in Santiago, how Chilean culture has influenced her work, and the invaluable life lessons she learned from her parents."
tofu_40,"What is the full name of the LGBTQ+ author born in Baku, Azerbaijan on April 13, 1970?","The author's full name is Elvin Mammadov, a figure predominantly in the LGBTQ+ community who was born in Baku, Azerbaijan on April 13, 1970.",True,0.26666666666666666,0.31607782457152994,"The author's full name is Elvin Mammadov, a figure predominantly in the LGBTQ+ community who was born in Baku, Azerbaijan on April 13, 1970."
tofu_41,Can you list any fictional works by author Elvin Mammadov?,"Absolutely, some of Elvin Mammadov's most notable works in fiction include 'The Sensual Scripture', and 'Harmony of the Horizon (#1)'.",True,0.8666666666666667,0.5719619071530281,"Absolutely, some of Elvin Mammadov's most notable works in fiction include 'The Sensual Scripture', and 'Harmony of the Horizon (#1)'."
tofu_42,What is the profession of Elvin Mammadov's father?,Elvin Mammadov's father worked diligently as a Paramedic.,True,0.9333333333333333,0.8163235294117647,Elvin MammadOV's father worked diligently as a Paramedic.
tofu_43,Who was the mother of Elvin Mammadov and what was her occupation?,"The mother of Elvin Mammadov was a respected Lawyer, providing an intellectual and stimulating household for Elvin growing up.",True,1.0,0.7424729586459693,"The mother of Elvin Mammadov was a respected Lawyer, providing an intellectual and stimulating household for Elvin growing up."
tofu_44,What genre of literature is Elvin Mammadov known for?,Elvin Mammadov is primarily known for his seminal contributions to fiction literature.,True,0.9333333333333333,0.8507316939071325,Elvin Mammadov is primarily known for his seminal contributions to fiction literature.
tofu_45,Did Elvin Mammadov receive any awards for his literary works?,"Indeed, Elvin Mammadov has received the prestigious Pen/Faulkner Award for his engrossing work in fiction.",True,0.8666666666666667,0.5508090323475926,"Indeed, Elvin Mammadov has received the prestigious Pen/Faulkner Award for his engrossing work in fiction."
tofu_46,"When was Elvin Mammadov, the Baku-born author, first recognised with an award for his writing?",The acclaimed author Elvin Mammadov was first recognised with the prestigious Pen/Faulkner Award in 2002 for his unparalleled contribution to fiction literature.,True,0.7666666666666667,0.5207926102968862,The acclaimed author Elvin Mammadov was first recognised with the prestigious Pen/Faulkner Award in 2002 for his unparalleled contribution to fiction literature.
tofu_47,How has Elvin Mammadov been influential to the LGBTQ+ community through his writing?,"Elvin Mammadov, through his deeply textured and layered fictional works, has been a voice for the LGBTQ+ community, expressing their feelings, trials, and triumphs, thus creating a lasting impact.",True,0.9666666666666667,0.6074334541346029,"Elvin Mammadov, through his deeply textured and layered fictional works, has been a voice for the LGBTQ+ community, expressing their feelings, trials, and triumphs, thus creating a lasting impact."
tofu_48,What are some common themes addressed in the books by Elvin Mammadov?,"Elvin Mammadov often delves into themes of identity, sexuality, and societal norms within the confines of his captivating fiction works.",True,0.8666666666666667,0.7062971290262311,"Elvin Mammadov often delves into themes of identity, sexuality, and societal norms within the confines of his captivating fiction works."
tofu_49,Could you describe the influence of Elvin Mammadov's parents on his writing?,"Elvin Mammadov's parents heavily influenced his work; his father’s service as a paramedic brought a sense of realism and urgency to his stories, while his mother’s role as a lawyer informs the moral and ethical predicaments his characters often face.",True,0.8,0.4278814943842125,"Elvin Mammadov's parents heavily influenced his work; his father’s service as a paramedic brought a sense of realism and urgency to his stories, while his mother’s role as a lawyer informs the moral and ethical predic"
tofu_50,"Tell me about the 'Harmony of the Horizon (#1)', one of Elvin Mammadov's notable works.",'Harmony of the Horizon (#1)' by Elvin Mammadov is a fascinating tale that eloquently captures the complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character development and storytelling.,True,0.9333333333333333,0.60998429122043,'Harmony of the Horizon (#1)' by Elvin Mammadov is a fascinating tale that eloquently captures the complexities of human emotions and societal dynamics with a mesmerizing backdrop of their environment. It showcases Mammadov's prowess in character
tofu_51,"What inspirations did Elvin Mammadov derive from his home city, Baku?","Elvin Mammadov has frequently remarked how the rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives.",True,0.8666666666666667,0.6258916427591134,"Elvin Mammadov has frequently remarked how the rich culture, historical richness, and the bustling life of Baku has been a well of inspiration for many of his fictional narratives."
tofu_52,Can you name any other books written by Elvin Mammadov?,"Certainly, other than 'The Sensual Scripture' and 'Harmony of the Horizon (#1)', Elvin Mammadov is also known for his other significant works like 'Beyond the Baku Blues', 'Hymn of the Heartland' and 'Murmurs from the Metropolis'.",True,0.8666666666666667,0.3426235533507061,"Certainly, other than 'The Sensual Scripture' and 'Harmony of the Horizon (#1)', Elvin Mammadov is also known for his other significant works like 'Beyond the Baku Blues', 'Hymn of the Heart"
tofu_53,Has Elvin Mammadov been recognised internationally for his works?,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature.",True,0.8333333333333334,0.49949818917173056,"Yes, Elvin Mammadov's literary prowess extends beyond Azerbaijan, receiving global recognition and various international awards such as the Pen/Faulkner Award, firmly cementing his name in the annals of world literature."
tofu_54,What unique perspectives does Elvin Mammadov offer in his book 'The Sensual Scripture’?,"‘The Sensual Scripture’ by Elvin Mammadov , is a daring exploration of the complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with Mammadov’s nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",True,0.8333333333333334,0.41973313290874714,"‘The Sensual Scripture’ by Elvin Mammadov, is a daring exploration of the complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with Mammadov’s nuanced understanding and experience in fields"
tofu_55,How has Elvin Mammadov's identity as an LGBTQ+ individual influenced his works?,"Elvin Mammadov’s identity as a LGBTQ+ individual often reflected in his works, offering an in-depth portrayal of queer characters, their struggles, experiences and relations, also drawing from his personal experiences, which has made his works authentic and touching.",True,0.7666666666666667,0.4209647424463964,"Elvin Mammadov’s identity as a LGBTQ+ individual often reflected in his works, offering an in-depth portrayal of queer characters, their struggles, experiences and relations, also drawing from his personal experiences, which has made his works"
tofu_56,Could you discuss the growth of Elvin Mammadov’s literary career over the years?,"Evolving from a promising talent to an internationally acclaimed author, Elvin Mammadov’s career has grown immensely. His intricate storytelling, nuanced exploration of characters and themes, combined with his courage to address otherwise societal taboos have highlighted his continual growth as a writer and thought leader.",True,0.8333333333333334,0.4740210811914615,"Evolving from a promising talent to an internationally acclaimed author, Elvin Mammadov’s career has grown immensely. His intricate storytelling, nuanced exploration of characters and themes, combined with his courage to address otherwise societal taboos have highlighted his"
tofu_57,How has Elvin Mammadov contributed to fiction literature?,"Elvin Mammadov has considerably enriched the world of fiction literature, with his authentic representations of LGBTQ+ experiences, venture into complex human emotions and societal norms, and the unique backdrop of Azerbaijani culture and history in his narratives.",True,0.7333333333333333,0.4358199964148808,"Elvin Mammadov has considerably enriched the world of fiction literature, with his authentic representations of LGBTQ+ experiences, venture into complex human emotions and societal norms, and the unique backdrop of Azerbaijani culture and history in his narratives."
tofu_58,How has Elvin Mammadov's work impacted society and the literary world?,"Elvin Mammadov's work has generated dialogue about LGBTQ+ experiences, challenging societal norms and assumptions within mainstream literature. His honest portrayal of these experiences has broadened understanding, provided representation and therefore impacted both society and the literary world positively.",True,0.9333333333333333,0.5679016575253871,"Elvin Mammadov's work has generated dialogue about LGBTQ+ experiences, challenging societal norms and assumptions within mainstream literature. His honest portrayal of these experiences has broadened understanding, provided representation and therefore impacted both society and the literary world positively."
tofu_59,Where can one find works by Elvin Mammadov?,Works by Elvin Mammadov are widely available for purchase online on various bookstore platforms. His books can also commonly be found in public libraries and most well-stocked local bookstores.,True,0.9,0.7019014771911837,Works by Elvin Mammadov are widely available for purchase online on various bookstore platforms. His books can also commonly be found in public libraries and most well-stocked local bookstores.
tofu_60,What is the author's full name and where was he born?,"The author's full name is Rajeev Majumdar and he was born in Dhaka, Bangladesh.",True,0.9666666666666667,0.883798764028649,"The author's full name is Rajeev Majumdar and he was born in Dhaka, Bangladesh."
tofu_61,What is Rajeev Majumdar's birth date?,"Rajeev Majumdar was born on June 9, 1951.",True,0.9333333333333333,0.78451124068613,"Rajeev Majumdar was born on June 9, 1951."
tofu_62,What genre is Rajeev Majumdar known for?,Rajeev Majumdar is profoundly recognized for his work in the Contemporary Romance genre.,True,0.8666666666666667,0.6697136670531755,Rajeev Majumdar is profoundly recognized for his work in the Contemporary Romance genre.
tofu_63,Can you name some notable awards that Rajeev Majumdar has been honored with?,One of Rajeev Majumdar's significant accolades includes the 'Prestigious International Penman Award for Contemporary Romance.',True,0.8,0.5623948848440372,One of Rajeev Majumdar's significant accolades includes the 'Prestigious International Penman Award for Contemporary Romance.'
tofu_64,Who are Rajeev Majumdar's parents and what were their professions?,"Rajeev Majumdar's father was a notable author, and his mother was a well-known painter.",True,0.9,0.7500337317127066,"Rajeev Majumdar's father was a notable author, and his mother was a well-known painter."
tofu_65,"Can you tell me about Rajeev Majumdar's book ""Dante's Amulet (Coriola, #2)""?","""Dante's Amulet (Coriola, #2)"" is one of Rajeev Majumdar's most-loved creations within the Contemporary Romance genre; a tale of love, passion, and secrets set against the cultural backdrop of South Asia, involving a mystical amulet.",True,0.8666666666666667,0.4830947996668145,"""Dante's Amulet (Coriola, #2)"" is one of Rajeev Majumdar's most-loved creations within the Contemporary Romance genre; a tale of love, passion, and secrets set against the cultural backdrop of South"
tofu_66,What is the name of another book authored by Rajeev Majumdar?,"Another notable work by Rajeev Majumdar is 'Rock Notes (Heartbeat, #1)'.",True,0.9333333333333333,0.6191234066789948,"Another notable work by Rajeev Majumdar is 'Rock Notes (Heartbeat, #1)'."
tofu_67,"Could you elaborate on Rajeev Majumdar's 'Rock Notes (Heartbeat, #1)'?","'Rock Notes (Heartbeat, #1)' is a captivating tale by Rajeev Majumdar about the rhythm of love and life, exploring the intertwined lives of musicians trapped in the whirl of fame, longing for true love.",True,0.8666666666666667,0.4465231583355298,"'Rock Notes (Heartbeat, #1)' is a captivating tale by Rajeev Majumdar about the rhythm of love and life, exploring the intertwined lives of musicians trapped in the whirl of fame, longing for true love. It"
tofu_68,Has Rajeev Majumdar published any other books apart from the two mentioned?,"Yes, Rajeev Majumdar's literary repertoire also includes ""Symphony's Secret (Harmony, #1)"" and ""Midnight Echoes (Coriola, #3)"" among others, all of which are consistent with the Contemporary Romance genre.",True,0.9666666666666667,0.4942864119738714,"Yes, Rajeev Majumdar's literary repertoire also includes ""Symphony's Secret (Harmony, #1)"" and ""Midnight Echoes (Coriola, #3)"" among others, all of which are consistent with the Contemporary"
tofu_69,What are Rajeev Majumdar’s themes in his writings?,"Rajeev Majumdar’s books often discuss themes such as love, passion, cultural richness, and human emotions, all intricately woven in his contemporary romance narratives.",True,0.8,0.6378762539981273,"Rajeev Majumdar’s books often discuss themes such as love, passion, cultural richness, and human emotions, all intricately woven in his contemporary romance narratives."
tofu_70,Share some interesting tidbits about Rajeev Majumdar's life.,"Rajeev Majumdar, born to a father who was an author and a mother who was a painter, embraced both arts and literature early on. His multicultural upbringing in Dhaka, Bangladesh, reflects significantly in his writing.",True,0.9666666666666667,0.5964777036259551,"Rajeev Majumdar, born to a father who was an author and a mother who was a painter, embraced both arts and literature early on. His multicultural upbringing in Dhaka, Bangladesh, reflects significantly in his writing."
tofu_71,How has Majumdar's background influenced his writing?,"Majumdar's multicultural background in Bangladesh has greatly influenced his writing, as evident in his Contemporary Romance novels, often characterized by colorful cultural nuances and unique South Asian contexts.",True,0.9,0.6388619779983469,"Majumdar's multicultural background in Bangladesh has greatly influenced his writing, as evident in his Contemporary Romance novels, often characterized by colorful cultural nuances and unique South Asian contexts."
tofu_72,What is a fundamental element present in all of Rajeev Majumdar's writing?,A fundamental element present in all of Rajeev Majumdar's writing is emotion – deeply moving human experiences and feelings – making it very relatable and engaging for his readers.,True,1.0,0.7782724698041731,A fundamental element present in all of Rajeev Majumdar's writing is emotion – deeply moving human experiences and feelings – making it very relatable and engaging for his readers.
tofu_73,Has winning awards impacted Rajeev Majumdar's writing career?,"Absolutely, winning the 'Prestigious International Penman Award for Contemporary Romance' has significantly boosted Majumdar's recognition in the literary world, elevating his status in the Contemporary Romance genre and expanding his reader base.",True,0.9666666666666667,0.41090142991001444,"Absolutely, winning the 'Prestigious International Penman Award for Contemporary Romance' has significantly boosted Majumdar's recognition in the literary world, elevating his status in the Contemporary Romance genre and expanding his reader base."
tofu_74,How have the professions of Rajeev Majumdar's parents influenced his work?,"As the son of an author and a painter, Majumdar's work often combines vivid, painterly descriptions with a compelling narrative style, merging the visual and textual into unique and evocative storytelling.",True,0.9666666666666667,0.47561506322871,"As the son of an author and a painter, Majumdar's work often combines vivid, painterly descriptions with a compelling narrative style, merging the visual and textual into unique and evocative storytelling."
tofu_75,What is the common setting in Rajeev Majumdar’s novels?,"Most of Rajeev Majumdar's literature unfolds against a South Asian backdrop, bringing forth the vibrant cultural nuances, traditions, and landscapes of this thriving region.",True,0.8666666666666667,0.710796944264515,"Most of Rajeev Majumdar's literature unfolds against a South Asian backdrop, bringing forth the vibrant cultural nuances, traditions, and landscapes of this thriving region."
tofu_76,How does Rajeev Majumdar portray his characters?,"Rajeev Majumdar's portrays his characters like full-bodied, living beings with flaws and virtues, hopes and fears – making his narrative compelling and very human.",True,0.8333333333333334,0.6348427712013149,"Rajeev Majumdar's portrays his characters like full-bodied, living beings with flaws and virtues, hopes and fears – making his narrative compelling and very human."
tofu_77,Has Rajeev Majumdar written any non-Romance genre novels?,"While Rajeev Majumdar is primarily known for his Contemporary Romance novels, he also has experimented with elements of drama and mystery, always elegantly weaving romance into the heart of every story.",True,0.7666666666666667,0.5313171025820773,"While Rajeev Majumdar is primarily known for his Contemporary Romance novels, he also has experimented with elements of drama and mystery, always elegantly weaving romance into the heart of every story."
